FID,TitleAr,TitleEn,BrandAR,BrandEN,CateguryAR,CateguryEN,min_price,max_price,price_spread,stores_count,price_rows,cheapest_price,cheapest_store_key,cheapest_store_name_ar,cheapest_store_name_en,cheapest_sid,cheapest_rid
181,زبدة الفول السوداني الناعمة - 510 غرام,Creamy Peanut Butter -  510G,فرشلي,Freshly,منتجات قابلة للدهن,Spreads,19.95,20.95,1.0,3,3,19.95,3,عقيق (عادي),Aqiq (Regular),64,3
182,زبدة الفول السوداني الناعمة -  800 غرام,Creamy Peanut Butter -  800G,قودي,Goody,منتجات قابلة للدهن,Spreads,32.99,33.95,0.9600000000000009,2,2,32.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
183,كريما البندق مع الكاكاو -  825 غرام,Hazelnut Spread With Cocoa -   825G,نوتيلا,Nutella,منتجات قابلة للدهن,Spreads,31.99,40.95,8.960000000000004,4,4,31.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
184,عسل طبيعي -  400 غرام,Natural Honey -  400G,الشفاء,Al Shifa,منتجات قابلة للدهن,Spreads,28.99,46.5,17.51,4,4,28.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
186,مربى المشمش بدون سكر مضاف -  284 غرام,Thick Apricot Jam No Sugar Added -  284G,دالفور,St. Dalfour,منتجات قابلة للدهن,Spreads,25.95,31.5,5.550000000000001,5,5,25.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
187,عسل الغابة السوداء -  125 غرام,Black Forest Honey - 125G,لانجنيز,Langnese,منتجات قابلة للدهن,Spreads,29.5,40.99,11.490000000000002,3,3,29.5,3,عقيق (عادي),Aqiq (Regular),64,3
188,بيسكوف زبدة البسكويت الخشنة القابلة للدهن -  400 غرام,Biscoff Crunchy Biscuit Spread -  400G,لوتس,Lotus,منتجات قابلة للدهن,Spreads,32.95,40.99,8.04,5,5,32.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
189,مربى التين - 400 غرام,Fig Jam - 400G,حلواني اخوان,Halwani Brothers,منتجات قابلة للدهن,Spreads,10.99,15.5,4.51,6,6,10.99,4,النفل,An Nafal - Riyadh,4,4
190,مربى مشمش - 400 غرام,Apricot Jam - 400G,حلواني اخوان,Halwani Brothers,منتجات قابلة للدهن,Spreads,11.95,15.5,3.5500000000000007,6,6,11.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
191,مربى الأناناس - 400 غرام,Pineapple Jam - 400G,حلواني اخوان,Halwani Brothers,منتجات قابلة للدهن,Spreads,10.99,15.5,4.51,5,5,10.99,4,النفل,An Nafal - Riyadh,4,4
192,مربى فواكهة مشكلة - 400 غرام,Mixed Fruits Jam - 400G,حلواني اخوان,Halwani Brothers,منتجات قابلة للدهن,Spreads,10.99,15.5,4.51,6,6,10.99,4,النفل,An Nafal - Riyadh,4,4
193,مربى توت - 400 غرام,Raspberry Jam - 400G,حلواني اخوان,Halwani Brothers,منتجات قابلة للدهن,Spreads,10.99,15.5,4.51,6,6,10.99,4,النفل,An Nafal - Riyadh,4,4
195,مربى كرز أسود - 284 غرام,Black Cherry - 284G,دالفور,Dalfour,منتجات قابلة للدهن,Spreads,25.95,31.5,5.550000000000001,5,5,25.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
196,زبدة الفول السوداني الخشنة - 454 غرام,Crunchy Peanut Butter - 454G,جف,Jif,منتجات قابلة للدهن,Spreads,24.95,24.95,0.0,2,2,24.95,1,الملقا V152,Al Malqa V152,20,1
197,مربى الفراولة - 370 غرام,Strawberry jam - 370G,بون مامان,Bonne maman,منتجات قابلة للدهن,Spreads,27.25,33.99,6.740000000000002,5,5,27.25,4,النفل,An Nafal - Riyadh,4,4
198,مربى كستناء - 370 غرام,Chestnut Jam - 370G,بون مامان,Bonne maman,منتجات قابلة للدهن,Spreads,27.25,31.5,4.25,3,3,27.25,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
199,مربى توت العليق - 370 غرام,Raspberry jam - 370G,بون مامان,Bonne maman,منتجات قابلة للدهن,Spreads,21.95,33.99,12.040000000000003,3,3,21.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
200,حمص بالطحينة - 135x4 غرام,Hummus Tahini - 4x135G,الكسيح,Kasih,خضروات وبقوليات معلبة,Canned Vegetables & Beans,15.99,17.95,1.959999999999999,2,2,15.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
202,بيسكوف بسكويت قابل للدهن -  400 غرام,Biscoff Biscuit Spread - 400G,لوتس,Lotus,منتجات قابلة للدهن,Spreads,19.95,40.99,21.040000000000003,6,6,19.95,4,النفل,An Nafal - Riyadh,4,4
204,حليب طازج كامل الدسم -  500 مل,Fresh Full Fat Milk - 500Ml,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,4.0,4.0,0.0,4,4,4.0,1,الملقا V152,Al Malqa V152,20,1
205,حليب طازج كامل الدسم -  1 لتر ,Fresh Full Fat Milk - 1L,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,5.95,6.0,0.04999999999999982,5,5,5.95,3,عقيق (عادي),Aqiq (Regular),64,3
206,حليب طازج كامل الدسم -  2 لتر ,Fresh Full Fat Milk - 2L,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,11.0,11.0,0.0,4,4,11.0,1,الملقا V152,Al Malqa V152,20,1
207,حليب طازج قليل الدسم -  2 لتر ,Fresh Low Fat Milk - 2L,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,11.0,11.0,0.0,4,4,11.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
208,حليب طازج قليل الدسم -  1 لتر ,Fresh Low Fat Milk - 1L,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,6.0,6.0,0.0,6,6,6.0,1,الملقا V152,Al Malqa V152,20,1
210,لبنة فاخرة كاملة الدسم بالطريقة التركية -  400 غرام,Premium Labneh Full Fat Turkish Style - 400G,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,13.5,14.5,1.0,5,5,13.5,3,عقيق (عادي),Aqiq (Regular),64,3
214,علبة لبنة -  180 غرام,Labneh Mini Portion -  180G,بينار,Pinar,الحليب و اللبنة,Milk & Labnah,9.25,13.5,4.25,3,3,9.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
217,لبنة فاخرة كاملة الدسم بالطريقة التركية -  700 غرام,Premium Labneh Full Fat Turkish Style - 700G,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,24.0,25.25,1.25,5,5,24.0,3,عقيق (عادي),Aqiq (Regular),64,3
223,كوفي مايت الأصلي مبيض القهوة -  400 غرام,Coffee-Mate Original Coffee Creamer -  400G,نستله,Nestle,بديل الحليب,Milk Alternatives,16.99,23.0,6.010000000000002,3,3,16.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
224,كوفي مايت الأصلي مبيض القهوة -  2 أكياس × 450 غرام,Coffee-Mate Original Coffee Creamer -  2 Pouches x450G,نستله,Nestle,بديل الحليب,Milk Alternatives,44.5,46.25,1.75,3,3,44.5,4,النفل,An Nafal - Riyadh,4,4
225,حليب أبقار طبيعي طازج 0.1% دسم -  2 لتر ,Fresh Pure Cow's Milk 0.1% Fat - 2L,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,11.0,11.0,0.0,1,1,11.0,4,النفل,An Nafal - Riyadh,4,4
226,حليب طازج قليل الدسم مع إضافة الفيتامينات -  180 لتر,Fresh Low Fat Milk with added vitamins - 180Ml,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,2.0,2.0,0.0,5,5,2.0,1,الملقا V152,Al Malqa V152,20,1
229,اللبنة التركية الأصلية -  370 غرام,Original Turkish Labaneh - 370G,بينار,Pinar,الحليب و اللبنة,Milk & Labnah,21.5,21.5,0.0,1,1,21.5,3,عقيق (عادي),Aqiq (Regular),64,3
230,اللبنة التركية الأصلية -  700 غرام,Original Turkish Labaneh - 700G,بينار,Pinar,الحليب و اللبنة,Milk & Labnah,24.95,38.99,14.040000000000003,4,4,24.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
232,حليب رشاقة منزوع الدسم - 1x12 لتر,Rashaka Skim Milk - 12x1L,الصافي,Al Safi,بديل الحليب,Milk Alternatives,67.5,67.5,0.0,1,1,67.5,4,النفل,An Nafal - Riyadh,4,4
234,لبن طازج كامل الدسم مدعم - 1 لتر,Fresh laban Full Fat - 1L,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,6.0,6.0,0.0,4,4,6.0,1,الملقا V152,Al Malqa V152,20,1
235,لبن طازج قليل الدسم مدعم - 2 لتر,Fresh laban Low Fat - 2L ,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,11.0,11.0,0.0,5,5,11.0,1,الملقا V152,Al Malqa V152,20,1
236,لبن طازج كامل الدسم مدعم - 2 لتر,Fresh laban Full Fat - 2L,المراعي,Almarai,الحليب و اللبنة,Milk & Labnah,11.0,11.0,0.0,5,5,11.0,1,الملقا V152,Al Malqa V152,20,1
237,لبن طازج كامل الدسم - 2.85 لتر,Fresh Laban Full Fat - 2.85L,نادك,Nadec,الحليب و اللبنة,Milk & Labnah,14.5,14.5,0.0,3,3,14.5,3,عقيق (عادي),Aqiq (Regular),64,3
238,حليب طازج كامل الدسم - 1.75 لتر,Fresh Milk Full Fat - 1.75L,نادك,Nadec,الحليب و اللبنة,Milk & Labnah,9.5,9.5,0.0,4,4,9.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
239,حليب طازج قليل الدسم - 1.75 لتر,Fresh Milk Low Fat - 1.75L,نادك,Nadec,الحليب و اللبنة,Milk & Labnah,9.5,9.5,0.0,3,3,9.5,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
240,لبن طازج قليل الدسم - 1.75 لتر,Fresh Laban Low Fat - 1.75L,نادك,Nadec,الحليب و اللبنة,Milk & Labnah,9.5,9.5,0.0,5,5,9.5,1,الملقا V152,Al Malqa V152,20,1
241,جبنة موزاريلا مبشورة -  900 غرام,Shredded Mozzarella Cheese - 900G,بريزيدنت,President,جبن وزبدة,Cheese & Butter,33.95,54.99,21.04,4,4,33.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
243,موزاريلا مبشورة -  900 غرام,Shredded Mozzarella -  900G,برايد,Pride,جبن وزبدة,Cheese & Butter,29.95,45.99,16.040000000000003,4,4,29.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
244,شرائح جبن البرجر -  200 غرام,Cheese Slices Burger - 200G,المراعي,Almarai,جبن وزبدة,Cheese & Butter,9.95,10.99,1.040000000000001,6,6,9.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
245,شرائح جبن البرجر -  400 غرام,Cheese Slices Burger - 400G,المراعي,Almarai,جبن وزبدة,Cheese & Butter,17.95,19.5,1.5500000000000007,5,5,17.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
246,جبنة فيتا كاملة الدسم -  400 غرام,Feta Cheese Full Cream - 400G,المراعي,Almarai,جبن وزبدة,Cheese & Butter,10.25,14.99,4.74,5,5,10.25,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
247,جبنة فيتا قليلة الدسم و أقل ملح -  400 غرام,Feta Cheese Low Fat & Less Salt - 400G,المراعي,Almarai,جبن وزبدة,Cheese & Butter,11.95,14.99,3.040000000000001,6,6,11.95,1,الملقا V152,Al Malqa V152,20,1
248,جبنة فيتا قليلة الدسم و أقل ملح -  200 غرام,Feta Cheese Low Fat & Less Salt - 200G,المراعي,Almarai,جبن وزبدة,Cheese & Butter,6.75,7.95,1.2000000000000002,6,6,6.75,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
249,جبنة تشدر قابل للدهن الأصلية -  440 غرام,Original Cheddar Cheese Spread Squeeze - 440G,كرافت,Kraft,جبن وزبدة,Cheese & Butter,22.0,28.99,6.989999999999998,6,6,22.0,4,النفل,An Nafal - Riyadh,4,4
250,جبنة تشدر قابل للدهن الأصلية -  2 × 870 غرام,Original Cheddar Cheese Spread Squeeze - 2X870G,كرافت,Kraft,جبن وزبدة,Cheese & Butter,58.99,66.99,7.999999999999993,6,6,58.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
252,فطر طازج -  250 غرام,Mushrooms - 250 grams,,,خضار طازجة,Fresh Vegetables,6.99,9.95,2.959999999999999,5,5,6.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
255,فلفل رومي أحمر -  كغم 1.0,Red Bell Pepper - 1.0 kg,,,خضار طازجة,Fresh Vegetables,10.95,15.95,5.0,3,3,10.95,4,النفل,An Nafal - Riyadh,4,4
256,طماطم -  كغم 1.0,Tomato - 1.0 kg,,,خضار طازجة,Fresh Vegetables,4.99,10.95,5.959999999999999,5,5,4.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
258,ملفوف أخضر -  كغم 1.0,Green Cabbage - 1.0 kg,,,خضار طازجة,Fresh Vegetables,1.25,3.95,2.7,4,4,1.25,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
263,فلفل أخضر حار -  كغم 1.0,Hot Chili Green - 1.0 kg,,,خضار طازجة,Fresh Vegetables,6.7,8.95,2.249999999999999,3,3,6.7,4,النفل,An Nafal - Riyadh,4,4
264,قرع عسلي -  كغم 1.0,Squash Butternut - 1.0 kg,,,خضار طازجة,Fresh Vegetables,5.99,6.95,0.96,4,4,5.99,4,النفل,An Nafal - Riyadh,4,4
268,أرز مزة بسمتي -  10 كيلو,Sella Basmati Rice - 10Kg,الوليمة,Al Walimah,أرز,Rice,64.99,99.99,35.0,6,6,64.99,4,النفل,An Nafal - Riyadh,4,4
269,أرز مزة بسمتي -  5 كيلو,Sella Basmati Rice - 5Kg,الوليمة,Al Walimah,أرز,Rice,44.95,58.99,14.04,6,6,44.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
270,أرز سيلى بسمتي مزة هندي -  5 كيلو,Indian Mazza Sella Basmati Rice - 5Kg,الشعلان,Al Shalan,أرز,Rice,43.95,48.0,4.049999999999997,3,3,43.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
271,أرز بسمتي أبيض -  10 كيلو,White Basmati Rice - 10Kg,العائلة,Al Aila,أرز,Rice,67.99,102.99,35.0,6,6,67.99,4,النفل,An Nafal - Riyadh,4,4
274,أرز مصري - 5 كيلو,Egyptian Calrose rice - 5K,جرين فارمز,Green Farms,أرز,Rice,30.0,43.95,13.950000000000003,5,5,30.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
275,أرز بسمتي حبة طويلة - 5 كيلو,Extra Long Basmati Rice - 5k,تيلدا,Tilda,أرز,Rice,52.5,65.95,13.450000000000003,3,3,52.5,1,الملقا V152,Al Malqa V152,20,1
276,أرز بسمتي أبيض عنبر -  5 كيلو,White Basmati Rice Ambar - 5Kg,العائلة,Al Aila,أرز,Rice,39.95,53.0,13.049999999999997,5,5,39.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
277,أرز بسمتي أبيض - 10 كيلو,Ambar White Basmati Rice - 10Kg,الشعلان,Al Shalan,أرز,Rice,73.99,93.99,20.0,5,5,73.99,4,النفل,An Nafal - Riyadh,4,4
278,أرز بسمتي أبيض - 5 كيلو,Basmati Rice - 5Kg,تيلدا,Tilda,أرز,Rice,52.5,68.99,16.489999999999995,4,4,52.5,1,الملقا V152,Al Malqa V152,20,1
279,قهوة كلاسيك سريعة التحضير -  47.5 غرام,Classic Instant Coffee -  47.5G,نسكافيه,Nescafe,قهوة,Coffee,12.25,13.95,1.6999999999999993,4,4,12.25,4,النفل,An Nafal - Riyadh,4,4
280,قهوة كلاسيك سريعة التحضير -  95 غرام,Classic Instant Coffee -  95G,نسكافيه,Nescafe,قهوة,Coffee,18.5,20.5,2.0,4,4,18.5,4,النفل,An Nafal - Riyadh,4,4
281,قهوة كلاسيك سريعة التحضير -  190 غرام,Classic Instant Coffee -  190G,نسكافيه,Nescafe,قهوة,Coffee,22.5,35.95,13.450000000000003,3,3,22.5,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
282,قهوة Red Mug سريعة التحضير -  47.5 غرام,Red Mug Instant Coffee -  47.5G,نسكافيه,Nescafe,قهوة,Coffee,18.5,21.99,3.4899999999999984,5,5,18.5,3,عقيق (عادي),Aqiq (Regular),64,3
283,قهوة Red Mug سريعة التحضير -  95 غرام,Red Mug Instant Coffee -  95G,نسكافيه,Nescafe,قهوة,Coffee,29.95,31.95,2.0,4,4,29.95,6,لولو هايبر ماركت - الرياض,LuLu Hyper Market - Riyadh,1,6
284,قهوة سريعة التحضير -  190 غرام,Red Mug Instant Coffee - 190G,نسكافيه,Nescafe,قهوة,Coffee,34.99,49.95,14.96,4,4,34.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
285,جولد سريعة التحضير -  47.5 غرام,Gold Instant Coffee -  47.5G,نسكافيه,Nescafe,قهوة,Coffee,20.5,21.5,1.0,3,3,20.5,3,عقيق (عادي),Aqiq (Regular),64,3
286,جولد الغنية و السلسة سريعة التحضير -  95 غرام,Gold Rich & Smooth Instant Coffee -  95G,نسكافيه,Nescafe,قهوة,Coffee,23.99,36.0,12.010000000000002,4,4,23.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
287,جولد الغنية و السلسة سريعة التحضير -  190 غرام,Gold Rich & Smooth Instant Coffee - 190G,نسكافيه,Nescafe,قهوة,Coffee,45.0,59.95,14.950000000000003,3,3,45.0,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
288,قهوة 3 في 1 كلاسيك سريعة التحضير -  30 ظرف × 20 غرام,3 In 1 Classic Instant Coffee -  30 Sticks x 20G,نسكافيه,Nescafe,قهوة,Coffee,29.99,46.99,17.000000000000004,3,3,29.99,5,أسواق العثيم - الرياض,Othaim Markets - Riyadh,1,5
291,قهوة الكراميل المثلجة - 24x10 غرام,Iced Caramel Coffee - 10x24G,كوفيك,Cofique,قهوة,Coffee,38.99,41.95,2.960000000000001,2,2,38.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
293,قهوة عربية معتدلة سريعة التحضير -  10 × 30 غرام,Instant Arabic Coffee Normal Flavor -  10 x 30G,باجة,Baja,قهوة,Coffee,47.95,47.95,0.0,1,1,47.95,1,الملقا V152,Al Malqa V152,20,1
294,قهوة سريعة التحضير فاين اروما -  100 غرام,Instant Coffee Rich Aroma -  100G,دافيدوف,Davidoff,قهوة,Coffee,37.99,41.25,3.259999999999998,3,3,37.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
295,قهوة أوسيلس كلاسيك -  500 غرام,Auslese Classic Coffee -  500G,ميليتا,Melitta,قهوة,Coffee,79.99,79.99,0.0,1,1,79.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
296,قهوة هاي لاند بريميوم -  500 غرام,Premium Highland Coffee -  500G,ميليتا,Melitta,قهوة,Coffee,79.99,79.99,0.0,1,1,79.99,2,الرياض - العالية بلازا,Riyadh - Alia Plaza,9,2
297,جولد الغنية و السلسة خالية من الكافيين سريعة التحضير -  100 غرام,Gold Decaf Rich & Smooth Instant Coffee -  100G,نسكافيه,Nescafe,قهوة,Coffee,39.5,49.0,9.5,5,5,39.5,4,النفل,An Nafal - Riyadh,4,4
